Id,Weekly_Sales
39_93_2013-07-12,10932.620143543994
39_93_2013-07-19,11010.526175089812
39_93_2013-07-26,11026.151661076936
39_94_2012-11-02,11041.791923250898
39_94_2012-11-09,11057.446968594926
39_94_2012-11-16,11073.11680409224
39_94_2012-11-23,11104.50087347964
39_94_2012-11-30,11135.944187278878
39_94_2012-12-07,11183.220363456347
39_94_2012-12-14,11199.008771576027
39_94_2012-12-21,11214.812032698008
39_94_2012-12-28,11230.630153805521
39_94_2013-01-04,11246.46314188178
39_94_2013-01-11,11262.31100391001
39_94_2013-01-18,11278.173746873439
39_94_2013-01-25,11294.051377755293
39_94_2013-02-01,11309.943903538786
39_94_2013-02-08,11325.851331207148
39_94_2013-02-15,9581.140963656442
39_94_2013-02-22,9595.38334833696
39_94_2013-03-01,9609.639840250176
39_94_2013-03-08,9623.910446379323
39_94_2013-03-15,9638.19517370761
39_94_2013-03-22,9652.49402921827
39_94_2013-03-29,9666.807019894522
39_94_2013-04-05,9681.134152719598
39_94_2013-04-12,9695.475434676711
39_94_2013-04-19,9709.830872749091
39_94_2013-04-26,9724.200473919964
39_94_2013-05-03,9738.584245172546
39_94_2013-05-10,9752.982193490065
39_94_2013-05-17,9767.394325855748
39_94_2013-05-24,9796.261170664484
39_94_2013-05-31,9810.715897073991
39_94_2013-06-07,9825.18483546455
39_94_2013-06-14,9839.667992819386
39_94_2013-06-21,9854.165376121728
39_94_2013-06-28,9868.676992354798
39_94_2013-07-05,9883.202848501816
39_94_2013-07-12,9897.742951546006
39_94_2013-07-19,9912.2973084706
39_94_2013-07-26,9926.86592625881
39_95_2012-11-02,9941.448811893864
39_95_2012-11-09,9956.045972358992
39_95_2012-11-16,9970.657414637408
39_95_2012-11-23,9985.283145712341
39_95_2012-11-30,9999.923172567018
39_95_2012-12-07,10014.577502184653
39_95_2012-12-14,10029.246141548476
39_95_2012-12-21,10043.92909764171
39_95_2012-12-28,10058.626377447583
39_95_2013-01-04,10073.33798794931
39_95_2013-01-11,10088.063936130124
39_95_2013-01-18,10117.558873461883
39_95_2013-01-25,10147.11124530866
39_95_2013-02-01,10161.908986633236
39_95_2013-02-08,10176.721107536236
39_95_2013-02-15,10206.38851601041
39_95_2013-02-22,10236.113526596962
39_95_2013-03-01,10280.809168643924
39_95_2013-03-08,10325.634729688805
39_95_2013-03-15,10355.590707382784
39_95_2013-03-22,10370.590398278659
39_95_2013-03-29,10385.604566518094
39_95_2013-04-05,10415.676362960518
39_95_2013-04-12,10430.734005129965
39_95_2013-04-19,10445.806152575857
39_95_2013-04-26,10551.717919028539
39_95_2013-05-03,10612.559119928446
39_95_2013-05-10,10627.805875383207
39_95_2013-05-17,10658.34318145102
39_95_2013-05-24,10734.942244261096
39_95_2013-05-31,10750.30596371299
39_95_2013-06-07,10765.684335089038
39_95_2013-06-14,10781.077365372454
39_95_2013-06-21,10796.485061546466
39_95_2013-06-28,10827.34447949918
39_95_2013-07-05,10858.262644812958
39_95_2013-07-12,10904.750166292053
39_95_2013-07-19,10920.275440986896
39_95_2013-07-26,10935.815444421341
39_96_2012-11-02,10951.370183578623
39_96_2012-11-09,10966.939665441965
39_96_2012-11-16,10982.523896994584
39_96_2012-11-23,10998.122885219707
39_96_2012-11-30,11013.73663710056
39_96_2012-12-07,11029.365159620369
39_96_2012-12-14,11045.008459762348
39_96_2012-12-21,9562.914470490383
39_96_2012-12-28,9577.13879143292
39_96_2013-01-04,9591.377210661376
39_96_2013-01-11,9605.629735158966
39_96_2013-01-18,9619.896371908915
39_96_2013-01-25,9634.177127894452
39_96_2013-02-01,9648.472010098802
39_96_2013-02-08,9662.78102550518
39_96_2013-02-15,9677.104181096815
39_96_2013-02-22,9691.441483856936
39_96_2013-03-01,9705.792940768753
39_96_2013-03-08,9720.1585588155
39_96_2013-03-15,9734.538344980398
39_96_2013-03-22,9748.932306246676
39_96_2013-03-29,9777.762782016245
39_96_2013-04-05,9792.199310485987
39_96_2013-04-12,9806.650041989997
39_96_2013-04-19,9821.1149835115
39_96_2013-04-26,9835.594142033726
39_96_2013-05-03,9850.087524539887
39_96_2013-05-10,9864.595138013216
39_96_2013-05-17,9879.116989436936
39_96_2013-05-24,9893.653085794263
39_96_2013-05-31,9908.203434068426
39_96_2013-06-07,9922.768041242654
39_96_2013-06-14,9937.34691430016
39_96_2013-06-21,9951.940060224173
39_96_2013-06-28,9966.547485997922
39_96_2013-07-05,9981.16919860462
39_96_2013-07-12,9995.805205027496
39_96_2013-07-19,10010.455512249775
39_96_2013-07-26,10025.120127254684
39_97_2012-11-02,10039.799057025437
39_97_2012-11-09,10054.492308545263
39_97_2012-11-16,10069.19988879739
39_97_2012-11-23,10098.65806343142
39_97_2012-11-30,10128.173636793324
39_97_2012-12-07,10142.952965455286
39_97_2012-12-14,10157.746664748893
39_97_2012-12-21,10187.377203163904
39_97_2012-12-28,10217.065307904162
39_97_2013-01-04,10261.705524080786
39_97_2013-01-11,10306.475578734266
39_97_2013-01-18,10336.394507433375
39_97_2013-01-25,10351.375660411644
39_97_2013-02-01,10366.371281786678
39_97_2013-02-08,10396.40595765996
39_97_2013-02-15,10411.44502612465
39_97_2013-02-22,10426.498590919004
39_97_2013-03-01,10532.280028300927
39_97_2013-03-08,10593.046558616841
39_97_2013-03-15,10608.274624058633
39_97_2013-03-22,10638.774523260168
39_97_2013-03-29,10715.279912335784
39_97_2013-04-05,10730.62487020043
39_97_2013-04-12,10745.984471042448
39_97_2013-04-19,10761.358721845045
39_97_2013-04-26,10776.747629591453
39_97_2013-05-03,10807.569443848603
39_97_2013-05-10,10838.449969679681
39_97_2013-05-17,10884.880964833823
39_97_2013-05-24,10900.387379526777
39_97_2013-05-31,10915.908514012552
39_97_2013-06-07,10931.444375274374
39_97_2013-06-14,10946.994970295473
39_97_2013-06-21,10962.560306059062
39_97_2013-06-28,10978.14038954837
39_97_2013-07-05,10993.735227746627
39_97_2013-07-12,11009.344827637045
39_97_2013-07-19,11024.969196202854
39_97_2013-07-26,9675.755979353007
39_98_2012-11-02,9690.09195077438
39_98_2012-11-09,9704.442075690442
39_98_2012-11-16,9718.80636108441
39_98_2012-11-23,9733.184813939508
39_98_2012-11-30,9747.577441238967
39_98_2012-12-07,9761.984249966003
39_98_2012-12-14,9776.405247103841
39_98_2012-12-21,9790.840439635705
39_98_2012-12-28,9805.289834544828
39_98_2013-01-04,9819.753438814418
39_98_2013-01-11,9834.231259427714
39_98_2013-01-18,9848.723303367924
39_98_2013-01-25,9863.229577618282
39_98_2013-02-01,9892.284844982332
39_98_2013-02-08,9906.83385206247
39_98_2013-02-15,9921.397117385646
39_98_2013-02-22,9935.974647935094
39_98_2013-03-01,9950.566450694023
39_98_2013-03-08,9965.172532645665
39_98_2013-03-15,9979.792900773242
39_98_2013-03-22,9994.427562059982
39_98_2013-03-29,10009.0765234891
39_98_2013-04-05,10023.73979204383
39_98_2013-04-12,10038.417374707387
39_98_2013-04-19,10053.109278462996
39_98_2013-04-26,10067.815510293884
39_98_2013-05-03,10082.536077183277
39_98_2013-05-10,10097.27098611439
39_98_2013-05-17,10112.020244070454
39_98_2013-05-24,10126.783858034694
39_98_2013-05-31,10141.561834990325
39_98_2013-06-07,10156.354181920577
39_98_2013-06-14,10171.160905808676
39_98_2013-06-21,10185.982013637838
39_98_2013-06-28,10215.667409052265
39_98_2013-07-05,10245.41042402964
39_98_2013-07-12,10260.303556312496
39_98_2013-07-19,10275.211114435764
39_98_2013-07-26,10305.069536136416
39_99_2012-11-02,10334.985744997397
39_99_2012-11-09,10379.968531420885
39_99_2012-11-16,10425.081653200166
39_99_2012-11-23,10455.22956936033
39_99_2012-11-30,10470.325298882282
39_99_2012-12-07,10485.43555200977
39_99_2012-12-14,10515.699657014271
39_99_2012-12-21,10530.853522857726
39_99_2012-12-28,10546.021940239618
39_99_2013-01-04,10652.608891579877
39_99_2013-02-01,10713.836930179223
39_99_2013-02-08,10729.1805107138
39_99_2013-02-15,10759.911605727217
39_99_2013-03-08,10836.995950486025
39_99_2013-03-29,10852.456865113629
39_99_2013-04-05,10867.93247792736
39_99_2013-04-12,10883.42279591045
39_99_2013-04-19,10898.927826046125
39_99_2013-04-26,10929.982050708108
39_99_2013-05-10,10961.095207779106
39_99_2013-05-17,11007.875563858914
39_99_2013-05-24,11023.49854261129
39_99_2013-05-31,11039.136296365265
39_99_2013-06-07,11054.788832104061
39_99_2013-06-14,11070.456156810897
39_99_2013-06-21,11086.138277468997
39_99_2013-07-05,11101.835201061593
39_99_2013-07-12,11117.546934571896
39_99_2013-07-19,11133.273484983138
39_99_2013-07-26,11149.014859278539
40_1_2012-11-02,7206.100851363703
40_1_2012-11-09,7217.880333655693
40_1_2012-11-16,7229.672645877463
40_1_2012-11-23,7241.477795012228
40_1_2012-11-30,7253.295788043216
40_1_2012-12-07,7265.126631953654
40_1_2012-12-14,7276.97033372676
40_1_2012-12-21,7288.82690034576
40_1_2012-12-28,7300.696338793881
40_1_2013-01-04,7312.578656054341
40_1_2013-01-11,7324.473859110365
40_1_2013-01-18,7336.381954945179
40_1_2013-01-25,7348.30295054201
40_1_2013-02-01,7360.2368528840725
40_1_2013-02-08,7384.143405736807
40_1_2013-02-15,7396.116070213921
40_1_2013-02-22,7408.101669369167
40_1_2013-03-01,7432.111699646953
40_1_2013-03-08,7444.136144735934
40_1_2013-03-15,7456.1735524359465
40_1_2013-03-22,7468.223929730205
40_1_2013-03-29,7480.287283601937
40_1_2013-04-05,7492.36362103437
40_1_2013-04-12,7504.45294901072
40_1_2013-04-19,7516.555274514215
40_1_2013-04-26,7528.670604528082
40_1_2013-05-03,7540.7989460355375
40_1_2013-05-10,7552.940306019808
40_1_2013-05-17,7565.094691464119
40_1_2013-05-24,7577.262109351696
40_1_2013-05-31,7589.442566665757
40_1_2013-06-07,7601.636070389529
40_1_2013-06-14,7613.842627506239
40_1_2013-06-21,7626.062244999102
40_1_2013-06-28,7638.294929851349
40_1_2013-07-05,7650.540689046204
40_1_2013-07-12,7675.071458396617
40_1_2013-07-19,7687.356482518631
40_1_2013-07-26,7699.654608916141
40_2_2012-11-02,7724.290196470558
40_2_2012-11-09,7736.627671593915
40_2_2012-11-16,7748.9782769256635
40_2_2012-11-23,7773.718906147245
40_2_2012-11-30,7786.108944003522
40_2_2012-12-07,7823.358034352989
40_2_2012-12-14,7860.725736521108
40_2_2012-12-21,7873.208028014112
40_2_2012-12-28,7898.212239054916
40_2_2013-01-04,7910.734172569159
40_2_2013-01-11,7923.269334056934
40_2_2013-01-18,8011.386434320883
40_2_2013-01-25,8062.031153877187
40_2_2013-02-01,8074.7255957387315
40_2_2013-02-08,8100.154442711354
40_2_2013-02-15,8163.9600049822675
40_2_2013-02-22,8176.761192417563
40_2_2013-03-01,8189.575754474078
40_2_2013-03-08,8202.403698135042
40_2_2013-03-15,8215.245030383683
40_2_2013-03-22,8240.967888576868
40_2_2013-03-29,8266.744384919431
40_2_2013-04-05,8305.509823169767
40_2_2013-04-12,8318.458515515837
40_2_2013-04-19,8331.42065929859
40_2_2013-04-26,8344.39626150126
40_2_2013-05-03,8357.385329107057
40_2_2013-05-10,8370.387869099211
40_2_2013-05-17,8383.40388846095
40_2_2013-05-24,8396.43339417549
40_2_2013-05-31,8409.476393226058
40_2_2013-06-07,8422.532892595882
40_2_2013-06-14,7091.045263853864
40_2_2013-06-21,7102.699060176632
40_2_2013-06-28,7114.365617817219
40_2_2013-07-05,7126.044943758846
40_2_2013-07-12,7137.737044984742
40_2_2013-07-19,7149.441928478123
40_2_2013-07-26,7161.159601222216
40_3_2012-11-02,7172.890070200248
40_3_2012-11-09,7184.6333423954375
40_3_2012-11-16,7196.389424791009
40_3_2012-11-23,7208.158324370192
40_3_2012-11-30,7219.940048116202
40_3_2012-12-07,7231.734603012266
40_3_2012-12-14,7243.541996041612
40_3_2012-12-21,7267.195324433026
40_3_2012-12-28,7279.041273761549
40_3_2013-01-04,7290.900089156241
40_3_2013-01-11,7314.656346077043
40_3_2013-01-18,7326.5538015695965
40_3_2013-01-25,7338.464151061218
40_3_2013-02-01,7350.38740153513
40_3_2013-02-08,7362.323559974563
40_3_2013-02-15,7374.27263336273
40_3_2013-02-22,7386.23462868286
40_3_2013-03-01,7398.20955291818
40_3_2013-03-08,7410.197413051906
40_3_2013-03-15,7422.198216067266
40_3_2013-03-22,7434.211968947488
40_3_2013-03-29,7446.238678675786
40_3_2013-04-05,7458.278352235389
40_3_2013-04-12,7470.330996609526
40_3_2013-04-19,7482.39661878141
40_3_2013-04-26,7494.475225734272
40_3_2013-05-03,7506.566824451332
40_3_2013-05-10,7518.67142191582
40_3_2013-05-17,7530.789025110951
40_3_2013-05-24,7555.063276626054
40_3_2013-05-31,7567.219938912469
40_3_2013-06-07,7579.389634862426
40_3_2013-06-14,7603.768155685864
40_3_2013-06-21,7628.198894962156
40_3_2013-06-28,7652.681908557086
40_3_2013-07-05,7664.9430356821
40_3_2013-07-12,7701.804982166034
40_3_2013-07-19,7726.445153911633
40_3_2013-07-26,7738.784922960994
40_4_2012-11-02,7751.137823439032
40_4_2012-11-09,7775.883046614018
40_4_2012-11-16,7788.2753832774215
40_4_2012-11-23,7800.680879302388
40_4_2012-11-30,7887.888400191887
40_4_2012-12-07,7938.011850642563
40_4_2012-12-14,7950.5758036978095
40_4_2012-12-21,7975.743467221948
40_4_2012-12-28,8038.894870162396
40_4_2013-01-04,8051.565019895717
40_4_2013-01-11,8064.2484756383055
40_4_2013-01-18,8076.945244373389
40_4_2013-01-25,8089.655333084182
40_4_2013-02-01,8115.115498365809
40_4_2013-02-08,8140.629027348972
40_4_2013-02-15,8178.999499970526
40_4_2013-02-22,8191.816399883089
40_4_2013-03-01,8204.646682620376
40_4_2013-03-08,8217.490355165613
40_4_2013-03-15,8230.347424502026
40_4_2013-03-22,8243.217897612842
40_4_2013-03-29,8256.101781481275
40_4_2013-04-05,8268.999083090554
40_4_2013-04-12,8281.909809423907
40_4_2013-04-19,8294.833967464549
40_4_2013-04-26,7101.81555394945
40_4_2013-05-03,7113.481144364269
40_4_2013-05-10,7125.15950255098
40_4_2013-05-17,7136.8506354928095
40_4_2013-05-24,7148.554550172974
40_4_2013-05-31,7160.2712535747005
40_4_2013-06-07,7172.000752681218
40_4_2013-06-14,7183.743054475742
40_4_2013-06-21,7195.498165941499
40_4_2013-06-28,7207.266094061713
40_4_2013-07-05,7219.046845819613
40_4_2013-07-12,7230.840428198413
40_4_2013-07-19,7242.646848181346
40_4_2013-07-26,7254.466112751628
40_5_2012-11-02,7278.143203587142
40_5_2012-11-09,7290.0010438188265
40_5_2012-11-16,7301.871756570755
40_5_2012-11-23,7325.65182756825
40_5_2012-11-30,7337.561199780261
40_5_2012-12-07,7349.483472445414
40_5_2012-12-14,7361.418652546937
40_5_2012-12-21,7373.366747068046
40_5_2012-12-28,7385.327762991967
40_5_2013-01-04,7397.301707301928
40_5_2013-01-11,7409.288586981147
40_5_2013-01-18,7421.28840901285
40_5_2013-01-25,7433.30118038026
40_5_2013-02-01,7445.326908066607
40_5_2013-02-08,7457.365599055104
40_5_2013-02-15,7469.417260328981
40_5_2013-02-22,7481.481898871464
40_5_2013-03-01,7493.55952166577
40_5_2013-03-08,7505.650135695126
40_5_2013-03-15,7517.75374794276
40_5_2013-03-22,7529.870365391887
40_5_2013-03-29,7541.999995025736
40_5_2013-04-05,7566.298318780496
40_5_2013-04-12,7578.467026867851
40_5_2013-04-19,7590.648775072821
40_5_2013-04-26,7615.051419768511
40_5_2013-05-03,7627.272330225672
40_5_2013-05-10,7639.506308733348
40_5_2013-05-17,7664.013497833121
40_5_2013-05-24,7676.286722391673
40_5_2013-05-31,7713.184999900649
40_5_2013-06-07,7750.201329807313
40_5_2013-06-14,7762.566372897404
40_5_2013-06-21,7787.335900658714
40_5_2013-06-28,7799.740399296391
40_5_2013-07-05,7812.158063749706
40_5_2013-07-12,7899.450944351713
40_5_2013-07-19,7949.6233137706
40_5_2013-07-26,7962.19951270308
40_6_2012-11-02,7987.391687343915
40_6_2012-11-09,8050.604481022399
40_6_2012-11-16,8063.28692826555
40_6_2012-11-23,8075.982687972047
40_6_2012-11-30,8088.691767125104
40_6_2012-12-07,8101.414172707949
40_6_2012-12-14,8126.898991095903
40_6_2012-12-21,8152.437199001689
40_6_2012-12-28,8190.844738412732
40_6_2013-01-04,8203.67400682994
40_6_2013-01-11,8216.516664525945
40_6_2013-01-18,8229.372718483975
40_6_2013-01-25,8242.24217568726
40_6_2013-02-01,8255.125043119013
40_6_2013-02-08,8268.02132776246
40_6_2013-02-15,8280.931036600834
40_6_2013-02-22,8293.854176617346
40_6_2013-03-01,7685.555693623533
40_6_2013-03-08,7697.851899873025
40_6_2013-03-15,7710.161214358081
40_6_2013-03-22,7722.483644061917
40_6_2013-03-29,7734.8191959677615
40_6_2013-04-05,7747.1678770588405
40_6_2013-04-12,7759.52969431837
40_6_2013-04-19,7771.904654729579
40_6_2013-04-26,7784.292765275691
40_6_2013-05-03,7796.694032939932
40_6_2013-05-10,7809.1084647055195
40_6_2013-05-17,7821.53606755568
40_6_2013-05-24,7833.976848473642
40_6_2013-05-31,7846.430814442622
40_6_2013-06-07,7871.378329466543
40_6_2013-06-14,7883.871892487927
40_6_2013-06-21,7896.378668493227
40_6_2013-06-28,7921.431887388475
40_6_2013-07-05,7933.978344244865
40_6_2013-07-12,7946.538042018066
40_6_2013-07-19,7959.110987691306
40_6_2013-07-26,7971.697188247799
40_7_2012-11-02,7984.296650670774
40_7_2012-11-09,7996.909381943459
40_7_2012-11-16,8009.53538904907
40_7_2012-11-23,8022.174678970832
40_7_2012-11-30,8034.827258691977
40_7_2012-12-07,8047.493135195716
40_7_2012-12-14,8060.17231546528
40_7_2012-12-21,8072.864806483896
40_7_2012-12-28,8085.570615234779
40_7_2013-01-04,8098.289748701158
40_7_2013-01-11,8111.022213866259
40_7_2013-01-18,8123.7680177133
40_7_2013-01-25,8136.527167225506
40_7_2013-02-01,8149.299669386102
40_7_2013-02-08,8174.884759585364
40_7_2013-02-15,8187.697361590473
40_7_2013-02-22,8200.52334417687
40_7_2013-03-01,8226.215479026407
40_7_2013-03-08,8251.961219999772
40_7_2013-03-15,8277.76062296275
40_7_2013-03-22,8290.680465148402
40_7_2013-03-29,8329.520638320702
40_7_2013-04-05,8355.481362447255
40_7_2013-04-12,8368.481928063715
40_7_2013-04-19,8381.495972026585
40_7_2013-04-26,8407.564522924476
40_7_2013-05-03,8420.61904382594
40_7_2013-05-10,8433.687071006716
40_7_2013-05-17,8525.542023683667
40_7_2013-05-24,8578.328781631808
40_7_2013-05-31,8591.559428855773
40_7_2013-06-07,8618.061521470589
40_7_2013-06-14,8684.555068198211
40_7_2013-06-21,8697.894687442204
40_7_2013-06-28,8711.2479596132
40_7_2013-07-05,8724.614891694428
40_7_2013-07-12,8737.995490669118
40_7_2013-07-19,8764.797717231757
40_7_2013-07-26,8791.654695166912
40_8_2012-11-02,8832.042943099515
40_8_2012-11-09,8845.53312861791
40_8_2012-11-16,8859.037043878776
40_8_2012-11-23,8872.55469586534
40_8_2012-11-30,8886.086091560815
40_8_2012-12-07,8899.631237948435
40_8_2012-12-14,8913.190142011423
40_8_2012-12-21,8926.762810732995
40_8_2012-12-28,8940.34925109638
40_8_2013-01-04,8953.9494700848
40_8_2013-01-11,7002.305663706498
40_8_2013-01-18,7013.86205650404
40_8_2013-01-25,7025.431157191971
40_8_2013-02-01,7037.012972753518
40_8_2013-02-08,7048.607510171897
40_8_2013-02-15,7060.214776430335
40_8_2013-02-22,7071.834778512061
40_8_2013-03-01,7083.467523400291
40_8_2013-03-08,7095.113018078251
40_8_2013-03-15,7106.771269529169
40_8_2013-03-22,7118.442284736262
40_8_2013-03-29,7130.126070682756
40_8_2013-04-05,7141.822634351881
40_8_2013-04-12,7153.53198272685
40_8_2013-04-19,7176.989061527232
40_8_2013-04-26,7188.736805919096
40_8_2013-05-03,7200.4973629497
40_8_2013-05-10,7224.056942860038
40_8_2013-05-17,7235.855979706217
40_8_2013-05-24,7247.667857124035
40_8_2013-05-31,7259.49258209672
40_8_2013-06-07,7271.330161607487
40_8_2013-06-14,7283.180602639563
40_8_2013-06-21,7295.043912176178
40_8_2013-06-28,7306.9200972005465
40_8_2013-07-05,7318.8091646958965
40_8_2013-07-12,7330.711121645455
40_8_2013-07-19,7342.625975032438
40_8_2013-07-26,7354.553731840074
40_9_2012-11-02,7366.494399051589
40_9_2012-11-09,7378.447983650201
40_9_2012-11-16,7390.414492619137
40_9_2012-11-23,7402.393932941619
40_9_2012-11-30,7414.386311600876
40_9_2012-12-07,7426.391635580124
40_9_2012-12-14,7438.40991186259
40_9_2012-12-21,7462.485349270076
40_9_2012-12-28,7474.54252436154
40_9_2013-01-04,7486.61267968912
40_9_2013-01-11,7510.791958985508
40_9_2013-01-18,7535.023243025037
40_9_2013-01-25,7559.306587673489
40_9_2013-02-01,7571.467800184126
40_9_2013-02-08,7608.0296822603395
40_9_2013-02-15,7632.4695439303105
40_9_2013-02-22,7644.70907780072
40_9_2013-03-01,7656.96168967237
40_9_2013-03-08,7681.506175352306
40_9_2013-03-15,7693.798063127034
40_9_2013-03-22,7706.103056835902
40_9_2013-03-29,7792.605565544696
40_9_2013-04-05,7842.324976488683
40_9_2013-04-12,7854.78778609868
40_9_2013-04-19,7879.753002450046
40_9_2013-04-26,7942.39735247854
40_9_2013-05-03,7954.965931347186
40_9_2013-05-10,7967.547762797673
40_9_2013-05-17,7980.142853813219
40_9_2013-05-24,7992.751211377048
40_9_2013-05-31,8018.007754082463
40_9_2013-06-07,8043.3174467797035
40_9_2013-06-14,8081.38176426665
40_9_2013-06-21,8094.096505612815
40_9_2013-06-28,8106.82457635628
40_9_2013-07-05,8119.565983480266
40_9_2013-07-12,8132.320733968003
40_9_2013-07-19,8145.088834802706
40_9_2013-07-26,8157.870292967601
40_10_2012-11-02,8170.665115445918
40_10_2012-11-09,8183.473309220872
40_10_2012-11-16,8196.29488127569
40_10_2012-11-23,7068.318912616987
40_10_2012-11-30,7079.947802649309
40_10_2012-12-07,7091.589440359257
40_10_2012-12-14,7103.243832730049
40_10_2012-12-21,7114.9109867449115
40_10_2012-12-28,7126.590909387072
40_10_2013-01-04,7138.283607639747
40_10_2013-01-11,7149.989088486163
40_10_2013-01-18,7161.70735890955
40_10_2013-01-25,7173.438425893121
40_10_2013-02-01,7185.1822964201065
40_10_2013-02-08,7196.938977473727
40_10_2013-02-15,7208.708476037214
40_10_2013-02-22,7220.490799093779
40_10_2013-03-01,7244.093946619062
40_10_2013-03-08,7255.914785054222
40_10_2013-03-15,7267.748475915361
40_10_2013-03-22,7279.595026185707
40_10_2013-03-29,7291.454442848476
40_10_2013-04-05,7303.326732886894
40_10_2013-04-12,7315.21190328419
40_10_2013-04-19,7327.10996102358
40_10_2013-04-26,7339.02091308829
40_10_2013-05-03,7350.944766461546
40_10_2013-05-10,7362.881528126574
40_10_2013-05-17,7374.831205066591
40_10_2013-05-24,7386.793804264824
40_10_2013-05-31,7398.7693327045
40_10_2013-06-07,7410.757797368836
40_10_2013-06-14,7422.759205241059
40_10_2013-06-21,7434.773563304397
40_10_2013-06-28,7446.800878542065
40_10_2013-07-05,7458.841157937292
40_10_2013-07-12,7470.894408473305
40_10_2013-07-19,7482.960637133319
40_10_2013-07-26,7495.039850900563
40_11_2012-11-02,7507.132056758263
40_11_2012-11-09,7531.355472677912
40_11_2012-11-16,7543.486696706314
40_11_2012-11-23,7555.63094075806
40_11_2012-11-30,7579.958516864492
40_11_2012-12-07,7604.338256863004
40_11_2012-12-14,7628.770216619382
40_11_2012-12-21,7641.005796364828
40_11_2012-12-28,7677.79101886889
40_11_2013-01-04,7702.379973093603
40_11_2013-01-11,7714.6941129222305
40_11_2013-01-18,7727.021370539338
40_11_2013-01-25,7751.715267071891
40_11_2013-02-01,7764.081919953779
40_11_2013-02-08,7776.461718557043
40_11_2013-02-15,7863.488975569184
40_11_2013-02-22,7913.50911800567
40_11_2013-03-01,7926.04720995688
40_11_2013-03-08,7951.163110352375
40_11_2013-03-15,8014.184866767802
40_11_2013-03-22,8026.829046275543
40_11_2013-03-29,8039.486518152352
40_11_2013-04-05,8052.157289381457
40_11_2013-04-12,8064.841366946087
40_11_2013-04-19,8090.249469014792
40_11_2013-04-26,8115.7108802242665
40_11_2013-05-03,8154.003073883824
40_11_2013-05-10,8166.793853528663
40_11_2013-05-17,8179.598002358035
40_11_2013-05-24,8192.415527355168
40_11_2013-05-31,8205.246435503279
40_11_2013-06-07,8218.090733785593
40_11_2013-06-14,8230.94842918534
40_11_2013-06-21,8243.819528685735
40_11_2013-06-28,8256.704039270006
40_11_2013-07-05,8269.601967921379
40_11_2013-07-12,6900.727342189751
40_11_2013-07-19,6912.171732553378
40_11_2013-07-26,6923.6287690931495
40_12_2012-11-02,6935.098458792292
40_12_2012-11-09,6946.580808634021
40_12_2012-11-16,6958.07582560157
40_12_2012-11-23,6969.583516678153
40_12_2012-11-30,6981.103888846998
40_12_2012-12-07,6992.63694909133
40_12_2012-12-14,7004.182704394375
40_12_2012-12-21,7015.741161739349
40_12_2012-12-28,7027.312328109481
40_12_2013-01-04,7038.896210487997
40_12_2013-01-11,7050.492815858115
40_12_2013-01-18,7073.724223506061
40_12_2013-01-25,7085.359039750335
40_12_2013-02-01,7097.006606919107
40_12_2013-02-08,7120.3400219630485
40_12_2013-02-15,7132.025883804661
40_12_2013-02-22,7143.724524503668
40_12_2013-03-01,7155.435951043298
40_12_2013-03-08,7167.160170406764
40_12_2013-03-15,7178.897189577296
40_12_2013-03-22,7190.647015538121
40_12_2013-03-29,7202.409655272455
40_12_2013-04-05,7214.185115763525
40_12_2013-04-12,7225.97340399456
40_12_2013-04-19,7237.774526948774
40_12_2013-04-26,7249.5884916093955
40_12_2013-05-03,7261.4153049596525
40_12_2013-05-10,7273.254973982761
40_12_2013-05-17,7285.107505661948
40_12_2013-05-24,7296.972906980437
40_12_2013-05-31,7308.8511849214565
40_12_2013-06-07,7320.742346468222
40_12_2013-06-14,7332.646398603965
40_12_2013-06-21,7356.493202575259
40_12_2013-06-28,7368.435968377261
40_12_2013-07-05,7380.391652701135
40_12_2013-07-12,7404.341804847375
40_12_2013-07-19,7428.343714879778
40_12_2013-07-26,7452.3974386641285
40_13_2012-11-02,7464.443748171341
40_13_2012-11-09,7500.660550951828
40_13_2012-11-16,7524.870051186755
40_13_2012-11-23,7536.994311768276
40_13_2012-11-30,7549.131588636793
40_13_2012-12-07,7573.445219167727
40_13_2012-12-14,7585.6215867965875
40_13_2012-12-21,7597.810998645344
40_13_2012-12-28,7683.502706334496
40_13_2013-01-04,7732.757444696731
40_13_2013-01-11,7745.1039318756775
40_13_2013-01-18,7769.836318222209
40_13_2013-01-25,7831.897513239334
40_13_2013-02-01,7844.349275962972
40_13_2013-02-08,7856.814229554207
40_13_2013-02-15,7869.292380996253
40_13_2013-02-22,7881.783737272341
40_13_2013-03-01,7906.806092259537
40_13_2013-03-08,7931.881350381578
40_13_2013-03-15,7969.593553148891
40_13_2013-03-22,7982.190799493355
40_13_2013-03-29,7994.801313520874
40_13_2013-04-05,8007.425102214675
40_13_2013-04-12,8020.062172557971
40_13_2013-04-19,8032.712531533994
40_13_2013-04-26,8045.376186125969
40_13_2013-05-03,8058.053143317113
40_13_2013-05-10,8070.743410090652
40_13_2013-05-17,8083.446993429811
40_13_2013-05-24,6908.532981990285
40_13_2013-05-31,6919.985998428511
40_13_2013-06-07,6931.451665806617
40_13_2013-06-14,6942.92999110783
40_13_2013-06-21,6954.420981315374
40_13_2013-06-28,6965.924643412477
40_13_2013-07-05,6977.440984382354
40_13_2013-07-12,6988.970011208235
40_13_2013-07-19,7000.511730873344
